Date,Cals ( kcal),Fat( g),Sat( g),Carbs( g),Fiber( g),Sugar( g),Prot( g),Sod( mg),Chol( mg),Potassium( mg)
  Кронидов Борщ,388,22.5,,37.5,,,8.75,,,
"   2 1/2 x 100г, 250 g"
  Алтайские Закрома Хлеб,100,1.8,,17.6,,,3.2,,,
   40 g
  Каждый День Майонез,61,6.7,,0.23,,,0.03,,,
   10 g
  Окей Виноград,72,0.6,0,15.4,,,0.6,,,
"   100г, 100 g"
  J7 Сок Яблочный,45,0,0,11,1,11,0,0.01,,
"   100мл, 100 ml"
 Dinner,481,20.14,0,59.8,0,0,14.6,0,,
  Шебекинские Макароны Вареные,170,0.5,,35.2,,,5.2,,,
"   100г, 100 g"
  Великолукский Молочный Комбинат Сосиски Молочные,207,19.6,0,0,0,0,7.7,0,,
   70 g
  Наш Лидер Финики,57,0.04,,13.6,,,0.66,,,
   20 g
  Премия Курага,47,0,,11,,,1.04,,,
   20 g
 Snacks/Other,,,,,,,,,,

"Saturday, June 12, 2021",1918,76.16,1.4,218.89,,0,86.93,,,
 Breakfast,573,14.05,0,82.95,,0,25.12,,,
  Простоквашино Творог Зернёный в Сливках,218,14,,4.8,,,18,,,
"   2 x 100г, 200 g"
  Славмо Творог Обезжиренный,33,0,,1.15,,0,6.3,,,
   35 g
  Наш Лидер Финики,72,0.05,,17,,,0.82,,,
"   1/4 x 100г, 25 g"
  Агуша Сок Мультифрукт,250,0,0,60,,,0,,,
"   5 x 100мл, 500 ml"
 Lunch,1024,52.53,1.4,96.12,,,42.81,,,
  Увелка Гречка Вареная,89,0.9,,17.6,,,3.6,,,
"   100г, 100 g"
  Егорьевская Фабрика Сосиски Вареные,180,16.1,,0.7,,,8.05,,,
   70 g
  Окское Яйцо,220,16.1,,0.98,,,17.78,,,
"   2 x 1 штука, 140 g"
  Просто Кумкват Цукаты,128,0,,31.6,,,0.4,,,
   40 g
  Fine Life Манго Сушеное,102,0.3,,24.6,,,0.45,,,
   30 g
  Фундук Фундук,176,16.72,,2.48,,,4.02,,,
"   1/4 x 100г, 25 g"
  Два Капитана Форель Слабосоленая,36,1.4,1.4,0,,,5.82,,,
   28 g
  Хлебопек Хлеб Тостовый,93,1.01,,18.16,,,2.69,,,
   35 g
 Dinner,321,9.58,,39.82,,,19,,,
  Якитория Суп Фо Бо,215,4.3,,29.5,,,14.8,,,
"   1 порция, 390 g"
  Тануки Ролл Калифорния,106,5.28,,10.32,,,4.2,,,
   60 g
 Snacks/Other,,,,,,,,,,

"Sunday, June 13, 2021",1991,87.32,2,213.99,,12.15,89.91,,,
 Breakfast,657,30.18,2,65.19,,12.15,30.61,,,
  Окское Яйцо,165,12.08,,0.74,,,13.34,,,
"   1 1/2 x 1 штука, 105 g"
  Свежий Хлеб Хлеб Тостовый,112,0.8,,22.4,,,3.2,,,
   40 g
  Два Капитана Форель Слабосоленая,51,2,2,0,,,8.32,,,
   40 g
  Tvorogi Сырок Творожный с Кокосом и Миндалем,217,15.3,,14.4,,12.15,5.4,,,
   45 g
  Просто Кумкват Цукаты,112,0,,27.65,,,0.35,,,
   35 g
 Lunch,820,30.6,0,103.62,,,31.6,,,
  Шебекинские Макароны Вареные,170,0.5,,35.2,,,5.2,,,
"   100г, 100 g"
  Жупиков Грудка Куриная,175,10,,0,,,21,,,
"   100г, 100 g"
  Интелл Кумкват Сушеный ,124,0,,32,,,0.2,,,
   40 g
  Mixbar Изюм,40,0.03,,9.45,,,0.37,,,
   15 g
  Фундук Фундук,211,20.07,,2.97,,,4.83,,,
   30 g
  Агуша Сок Мультифрукт,100,0,0,24,,,0,,,
"   2 x 100мл, 200 ml"
 Dinner,514,26.54,,45.18,,,27.7,,,
  Куриная Ферма Куриная Грудка,136,8,,0,,,15.2,,,
   80 g
  Амурский Сыр,52,4,,5.4,,,3.6,,,
   20 g
  Магнит Картофель,27,0.14,,5.63,,,0.7,,,
   35 g
  Просто Кумкват Цукаты,128,0,,31.6,,,0.4,,,
   40 g
  Эдем Арахис,171,14.4,,2.55,,,7.8,,,
   30 g
 Snacks/Other,,,,,,,,,,

"Monday, June 14, 2021",1883,74.4,2,214.52,4.8,48,90.25,40,,
 Breakfast,646,45.26,2,21.91,0,0,37.67,0,,
  Хлебопек Хлеб Тостовый,106,1.16,,20.76,,,3.08,,,
   40 g
  Два Капитана Форель Слабосоленая,51,2,2,0,,,8.32,,,
   40 g
  Окское Яйцо,220,16.1,,0.98,,,17.78,,,
"   2 x 1 штука, 140 g"
  Великолукский Молочный Комбинат Сосиски Молочные,222,21,0,0,0,0,8.25,0,,
"   3/4 x 100г, 75 g"
  Куряночка Масло Сливочное,47,5,,0.17,,,0.24,,,
   10 g
 Lunch,862,10.72,0,162.79,4.8,48,30.06,40,,
  Мирата Желе Ароматизированное ,35,0,,7,,,1.5,,,
"   100г, 100 g"
  J7 Полезный Завтрак Киви-Яблоко-Ананас-Банан-Манго,108,0,,27,1.8,,0,,,
   180 ml
  Шебекинские Макароны Вареные,136,0.4,,28.16,,,4.16,,,
   80 g
  Магнит Картофель,61,0.32,,12.88,,,1.6,,,
   80 g
  Куриная Ферма Куриная Грудка,170,10,,0,,,19,,,
"   100г, 100 g"
  Окей Виноград Черный ,172,0,,43.75,3,,1,,,
"   2 1/2 x 100г, 250 g"
  J7 Апельсиновый Сок,180,0,0,44,,48,2.8,40,,
"   4 x 100мл, 400 ml"
 Dinner,375,18.42,,29.82,,,22.52,,,
  Фундук Фундук,78,8.04,,1.2,,,1.92,,,
"   6 x 1 шт, 12 g"
  Куриная Ферма Куриная Грудка,170,10,,0,,,19,,,
"   100г, 100 g"
  Магнит Картофель,15,0.08,,3.22,,,0.4,,,
   20 g
  Fine Life Манго Сушеное,68,0.2,,16.4,,,0.3,,,
   20 g
  Ашан Абрикос,44,0.1,,9,,,0.9,,,
"   100г, 100 g"
 Snacks/Other,,,,,,,,,,

"Tuesday, June 15, 2021",1886,68.42,4.28,232.57,3.56,52.6,86.14,64.8,,286.4
 Breakfast,617,31.45,0,46.82,0,7,35.69,0,,
  Окское Яйцо,165,12.08,,0.74,,,13.34,,,
"   1 1/2 x 1 штука, 105 g"
  Монастырский Двор Сыр,32,2.47,,0,,0,2.55,,,
   10 g
  Великолукский Молочный Комбинат Сосиски Молочные,148,14,0,0,0,0,5.5,0,,
"   1/2 x 100г, 50 g"
  Славмо Творог Обезжиренный,57,0,,1.98,,0,10.8,,,
   60 g
  Молочное Раздолье Йогурт,79,2.5,,11.3,,7,2.9,,,
"   100г, 100 g"
  Fine Life Манго Сушеное,136,0.4,,32.8,,,0.6,,,
   40 g
 Lunch,813,25.48,4.2,127.75,1.8,36,18.95,64,,
  J7 Апельсиновый Сок,90,0,0,22,,24,1.4,20,,
"   2 x 100мл, 200 ml"
  Хлебопек Хлеб Тостовый,106,1.16,,20.76,,,3.08,,,
   40 g
  Окское Яйцо,55,4.02,,0.24,,,4.44,,,
"   1/2 x 1 штука, 35 g"
  Ritter Sport Белый Шоколад ,112,6.6,4.2,12,,12,0.98,44,,
   20 g
  Окей Виноград Черный ,104,0,,26.25,1.8,,0.6,,,
"   1 1/2 x 100г, 150 g"
  Кронидов Борщ,232,13.5,,22.5,,,5.25,,,
"   1 1/2 x 100г, 150 g"
  Просто Кукуруза Сахарная,35,0,,7.7,,,1.4,,,
   70 g
  Ашан Абрикос,44,0.1,,9,,,0.9,,,
"   100г, 100 g"
  Магнит Грейпфрут ,35,0.1,,7.3,,,0.9,,,
"   100г, 100 g"
 Dinner,456,11.49,0.08,58,1.76,9.6,31.5,0.8,,286.4
  Пятерочка Банан,71,0.24,0.08,18.4,0.8,9.6,0.88,0.8,,286.4
   80 g
  Азбука Вкуса Борщ,168,9.25,,8,,0,13,,,
"   2 1/2 x 100г, 250 g"
  Шебекинские Макароны Вареные,85,0.25,,17.6,,,2.6,,,
"   1/2 x 100г, 50 g"
  Куриное Царство Куриная Грудка,77,1.75,,0,0,0,14.7,,,
   70 g
  Окей Виноград Черный ,55,0,,14,0.96,,0.32,,,
   80 g
 Snacks/Other,,,,,,,,,,

"Wednesday, June 16, 2021",1693,73.65,,158.57,,15,96.03,,,
 Breakfast,566,18,,80.1,,15,21.15,,,
  Billa Блины,296,9.6,,43.5,,,8.9,,,
"   100г, 100 g"
"  Царка Йогурт 3,5%",200,7,,28.6,,15,5.6,,,
"   2 x 100г, 200 g"
  Медовая Долина Мёд ,32,0,,8,,0,0,,,
   10 g
  Коптильный Двор Уши Свиные,38,1.4,,0,,,6.65,,,
   35 g
 Lunch,566,31.3,,30.27,,,37.93,,,
  Торговая Площадь Курица Копченая,200,13,,0,,,16.4,,,
"   100г, 100 g"
  Просто Кукуруза Сахарная,50,0,,11,,,2,,,
"   100г, 100 g"
  Ашан Огурец,15,0.1,,2.8,,,0.8,,,
"   100г, 100 g"
  Ашан Помидор,20,0.2,,4.2,,,0.6,,,
"   100г, 100 g"
  Рузком Ушки Свиные,234,18,,0,,,18,,,
"   100г, 100 g"
  Аркада Манго Сушеное,47,0,,12.27,,,0.13,,,
   15 g
 Dinner,561,24.35,,48.2,,,36.95,,,
  Рузком Ушки Свиные,164,12.6,,0,,,12.6,,,
   70 g
  Мегамарт Суп Куриный с Лапшой,218,11,,8.8,,,19.8,,,
   220 g
  Окей Груша Конференс,84,0,,21.4,,,0.8,,,
"   2 x 100г, 200 g"
  Хлебозавод 22 Хлеб Ржаной,95,0.75,,18,,,3.75,,,
"   1/2 x 100г, 50 g"
 Snacks/Other,,,,,,,,,,

"Thursday, June 17, 2021",1705,77.95,0,152.83,2.04,8,98.16,14,,220
 Breakfast,518,35.9,0,22.88,0,0,26.3,0,,
  Окское Яйцо,220,16.1,,0.98,,,17.78,,,
"   2 x 1 штука, 140 g"
  Великолукский Молочный Комбинат Сосиски Молочные,207,19.6,0,0,0,0,7.7,0,,
   70 g
  Fine Life Манго Сушеное,68,0.2,,16.4,,,0.3,,,
   20 g
  Премия Курага,23,0,,5.5,,,0.52,,,
   10 g
 Lunch,667,21.35,,83.95,2.04,8,38.58,14,,220
  Окей Виноград Черный ,117,0,,29.75,2.04,,0.68,,,
   170 g
  Лукас Груша,42,0.3,,10.9,,,0.4,14,,19
"   100г, 100 g"
  Пятерочка Нектарин ,44,0.3,,11,,8,1.1,,,201
"   100г, 100 g"
  Шебекинские Макароны Вареные,85,0.25,,17.6,,,2.6,,,
"   1/2 x 100г, 50 g"
  Ашан Свинина,190,12,,0,0,0,20.4,,,
   120 g
  Искренне Ваш Творог Зерненный с Клубникой,99,5,,2.8,,,10.6,,,
"   100г, 100 g"
  Царская Капля Йогурт с Фруктово-Ягодным Наполнителем,90,3.5,,11.9,,,2.8,,,
"   100г, 100 g"
 Dinner,520,20.7,,46,,,33.28,,,
  Магнит Клубника,82,0.8,,15,,,1.6,,,
"   2 x 100г, 200 g"
  Пятерочка Черешня ,100,0.8,,23,,,2.2,,,
"   2 x 100г, 200 g"
  Мегамарт Суп Куриный с Лапшой,198,10,,8,,,18,,,
"   2 x 100г, 200 g"
  Торговая Площадь Курица Копченая,140,9.1,,0,,,11.48,,,
   70 g
 Snacks/Other,,,,,,,,,,

"Friday, June 18, 2021",1801,60.65,,220.67,5.64,0,94.85,,,
 Breakfast,686,33.75,,62.6,,,33.55,,,
  Окское Яйцо,220,16.1,,0.98,,,17.78,,,
"   2 x 1 штука, 140 g"
  Черкизово Сосиска Молочная,149,12.6,,3,,,6,,,
   60 g
  Просто Кукуруза Сахарная,50,0,,11,,,2,,,
"   100г, 100 g"
  Окей Лаваш,78,0.51,,15.72,,,2.61,,,
   30 g
